D:\\BloodCellClassification\\train_images\\174.jpg,RBC,61,192,38,176
D:\\BloodCellClassification\\train_images\\174.jpg,RBC,136,216,395,476
D:\\BloodCellClassification\\train_images\\174.jpg,RBC,435,548,180,266
D:\\BloodCellClassification\\train_images\\174.jpg,RBC,435,527,426,477
D:\\BloodCellClassification\\train_images\\174.jpg,RBC,598,640,60,152
D:\\BloodCellClassification\\train_images\\174.jpg,WBC,253,439,255,430
D:\\BloodCellClassification\\train_images\\174.jpg,Platelets,266,304,54,83
D:\\BloodCellClassification\\train_images\\174.jpg,Platelets,1,29,250,282
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,157,250,140,245
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,1,93,209,314
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,73,168,299,415
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,359,454,352,448
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,379,473,133,247
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,280,376,122,229
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,348,450,229,337
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,416,518,234,342
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,447,549,365,473
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,316,416,1,64
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,26,133,58,166
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,423,524,1,81
D:\\BloodCellClassification\\train_images\\175.jpg,RBC,498,600,1,66
D:\\BloodCellClassification\\train_images\\175.jpg,WBC,150,337,238,426
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,199,291,69,173
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,1,92,117,221
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,80,214,1,122
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,195,292,171,287
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,205,304,404,479
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,101,226,324,437
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,467,566,135,236
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,521,640,198,319
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,374,475,201,303
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,306,429,378,480
D:\\BloodCellClassification\\train_images\\177.jpg,RBC,348,461,47,155
D:\\BloodCellClassification\\train_images\\177.jpg,Platelets,512,550,79,119
D:\\BloodCellClassification\\train_images\\177.jpg,WBC,424,639,308,480
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,86,187,283,385
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,43,144,180,282
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,213,314,16,118
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,84,185,42,144
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,541,640,138,253
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,541,640,337,452
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,452,551,18,133
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,515,636,16,140
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,184,282,175,270
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,210,308,266,361
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,429,534,333,436
D:\\BloodCellClassification\\train_images\\181.jpg,RBC,265,344,114,223
D:\\BloodCellClassification\\train_images\\181.jpg,WBC,279,403,202,308
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,407,519,57,158
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,303,386,62,163
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,262,357,401,480
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,239,329,187,293
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,230,305,56,147
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,486,586,255,367
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,448,541,355,441
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,537,636,403,480
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,396,495,429,480
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,315,408,293,379
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,368,464,258,361
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,4,101,383,480
D:\\BloodCellClassification\\train_images\\184.jpg,RBC,1,66,262,378
D:\\BloodCellClassification\\train_images\\184.jpg,WBC,63,287,267,467
D:\\BloodCellClassification\\train_images\\184.jpg,Platelets,452,493,147,186
D:\\BloodCellClassification\\train_images\\184.jpg,Platelets,579,628,254,294
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,166,284,236,336
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,32,153,194,313
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,135,236,340,442
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,51,152,304,406
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,558,640,157,254
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,446,541,102,196
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,255,370,1,110
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,73,195,43,160
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,150,231,150,230
D:\\BloodCellClassification\\train_images\\187.jpg,RBC,561,640,383,480
D:\\BloodCellClassification\\train_images\\187.jpg,WBC,415,606,224,400
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,11,128,73,189
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,116,254,25,143
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,547,640,337,429
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,469,570,176,269
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,214,321,190,283
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,166,269,140,243
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,354,458,330,437
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,467,569,97,217
D:\\BloodCellClassification\\train_images\\189.jpg,RBC,445,538,299,409
D:\\BloodCellClassification\\train_images\\189.jpg,WBC,262,467,17,221
D:\\BloodCellClassification\\train_images\\189.jpg,Platelets,27,72,190,236
D:\\BloodCellClassification\\train_images\\189.jpg,Platelets,545,593,418,453
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,156,261,369,461
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,516,632,213,319
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,534,640,323,433
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,457,563,290,400
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,362,484,336,444
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,114,222,107,214
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,97,208,215,340
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,401,508,1,113
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,136,238,1,71
D:\\BloodCellClassification\\train_images\\190.jpg,RBC,201,331,38,155
D:\\BloodCellClassification\\train_images\\190.jpg,WBC,272,473,137,354
D:\\BloodCellClassification\\train_images\\190.jpg,Platelets,181,219,287,332
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,397,512,1,117
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,136,251,270,386
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,242,357,270,386
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,335,469,335,452
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,465,559,290,403
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,38,150,78,175
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,293,385,1,68
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,397,512,120,236
D:\\BloodCellClassification\\train_images\\191.jpg,RBC,1,73,161,275
D:\\BloodCellClassification\\train_images\\191.jpg,Platelets,43,111,411,472
D:\\BloodCellClassification\\train_images\\191.jpg,Platelets,200,239,408,449
D:\\BloodCellClassification\\train_images\\191.jpg,Platelets,79,125,174,228
D:\\BloodCellClassification\\train_images\\191.jpg,Platelets,609,640,121,169
D:\\BloodCellClassification\\train_images\\191.jpg,WBC,140,340,27,230
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,115,226,345,427
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,1,112,318,400
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,265,344,377,476
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,9,130,89,194
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,84,205,166,271
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,499,620,172,277
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,431,552,159,264
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,287,384,203,284
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,32,154,1,94
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,531,613,68,172
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,536,639,332,455
D:\\BloodCellClassification\\train_images\\192.jpg,RBC,388,488,408,480
D:\\BloodCellClassification\\train_images\\192.jpg,Platelets,217,256,73,115
D:\\BloodCellClassification\\train_images\\192.jpg,Platelets,519,562,36,85
D:\\BloodCellClassification\\train_images\\192.jpg,WBC,251,458,1,173
D:\\BloodCellClassification\\train_images\\193.jpg,WBC,243,388,128,291
D:\\BloodCellClassification\\train_images\\193.jpg,Platelets,300,334,87,130
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,41,137,272,371
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,46,152,335,438
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,193,299,330,433
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,206,312,252,355
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,156,241,251,340
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,415,517,191,283
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,505,633,172,264
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,176,277,93,192
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,1,98,112,227
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,20,149,12,115
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,536,640,67,183
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,487,615,386,472
D:\\BloodCellClassification\\train_images\\194.jpg,RBC,349,453,306,422
D:\\BloodCellClassification\\train_images\\194.jpg,WBC,262,543,1,217
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,51,138,159,267
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,210,332,274,382
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,515,605,186,288
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,423,528,161,265
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,359,480,377,480
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,254,378,409,480
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,146,237,409,480
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,69,148,424,480
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,115,210,89,172
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,209,319,1,83
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,101,204,1,70
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,355,458,1,70
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,498,580,357,455
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,384,478,286,378
D:\\BloodCellClassification\\train_images\\195.jpg,RBC,476,579,84,181
D:\\BloodCellClassification\\train_images\\195.jpg,WBC,210,390,79,268
D:\\BloodCellClassification\\train_images\\195.jpg,Platelets,26,96,277,340
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,209,313,347,436
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,285,405,278,376
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,106,215,269,389
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,103,204,170,276
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,52,150,78,181
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,504,602,303,406
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,403,507,155,262
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,294,403,145,251
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,361,470,360,466
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,28,137,255,361
D:\\BloodCellClassification\\train_images\\197.jpg,RBC,34,143,1,62
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,154,270,246,356
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,128,226,150,241
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,11,135,1,91
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,461,560,32,125
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,462,563,311,407
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,287,397,339,439
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,8,145,201,308
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,1,91,107,198
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,436,537,216,312
D:\\BloodCellClassification\\train_images\\199.jpg,RBC,365,476,27,124
D:\\BloodCellClassification\\train_images\\199.jpg,WBC,196,413,57,272
D:\\BloodCellClassification\\train_images\\200.jpg,RBC,408,536,135,250
D:\\BloodCellClassification\\train_images\\200.jpg,RBC,239,361,38,125
D:\\BloodCellClassification\\train_images\\200.jpg,RBC,371,488,23,136
D:\\BloodCellClassification\\train_images\\200.jpg,RBC,484,601,21,134
D:\\BloodCellClassification\\train_images\\200.jpg,RBC,107,197,238,355
D:\\BloodCellClassification\\train_images\\200.jpg,RBC,1,92,137,235
D:\\BloodCellClassification\\train_images\\200.jpg,RBC,582,640,232,326
D:\\BloodCellClassification\\train_images\\200.jpg,RBC,72,177,1,86
D:\\BloodCellClassification\\train_images\\200.jpg,WBC,172,406,209,427
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,158,244,156,254
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,98,184,156,254
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,146,243,350,447
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,324,421,383,480
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,257,340,224,338
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,513,612,266,378
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,578,640,86,196
D:\\BloodCellClassification\\train_images\\203.jpg,WBC,318,540,187,379
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,137,242,69,164
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,238,343,54,149
D:\\BloodCellClassification\\train_images\\203.jpg,RBC,299,413,22,118
D:\\BloodCellClassification\\train_images\\204.jpg,RBC,1,89,166,283
D:\\BloodCellClassification\\train_images\\204.jpg,RBC,147,251,207,326
D:\\BloodCellClassification\\train_images\\204.jpg,RBC,480,604,343,468
D:\\BloodCellClassification\\train_images\\204.jpg,WBC,232,469,102,336
D:\\BloodCellClassification\\train_images\\205.jpg,RBC,514,633,187,293
D:\\BloodCellClassification\\train_images\\205.jpg,RBC,381,486,53,191
D:\\BloodCellClassification\\train_images\\205.jpg,RBC,222,354,16,137
D:\\BloodCellClassification\\train_images\\205.jpg,RBC,51,126,140,221
D:\\BloodCellClassification\\train_images\\205.jpg,RBC,1,63,100,208
D:\\BloodCellClassification\\train_images\\205.jpg,RBC,406,518,208,313
D:\\BloodCellClassification\\train_images\\205.jpg,Platelets,100,131,415,445
D:\\BloodCellClassification\\train_images\\205.jpg,WBC,190,434,211,434
D:\\BloodCellClassification\\train_images\\205.jpg,Platelets,577,618,417,455
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,1,70,276,379
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,182,310,355,458
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,101,199,222,327
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,515,620,177,293
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,358,453,402,480
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,71,179,399,480
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,1,92,1,103
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,405,509,191,294
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,189,317,242,350
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,301,418,314,417
D:\\BloodCellClassification\\train_images\\206.jpg,RBC,98,177,163,236
D:\\BloodCellClassification\\train_images\\206.jpg,WBC,206,437,51,272
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,118,229,24,151
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,418,511,150,250
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,303,409,1,79
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,284,392,134,240
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,37,145,187,279
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,145,256,243,320
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,156,256,138,229
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,500,598,229,342
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,1,98,70,183
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,332,457,29,143
D:\\BloodCellClassification\\train_images\\211.jpg,RBC,307,438,407,479
D:\\BloodCellClassification\\train_images\\211.jpg,WBC,285,487,217,419
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,329,413,386,480
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,125,223,355,451
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,1,98,331,427
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,78,176,266,362
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,24,124,1,82
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,157,272,1,104
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,283,379,1,109
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,523,625,1,62
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,524,629,100,204
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,535,640,364,468
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,349,472,273,384
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,295,418,185,296
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,32,140,157,248
D:\\BloodCellClassification\\train_images\\212.jpg,RBC,192,313,239,349
D:\\BloodCellClassification\\train_images\\212.jpg,WBC,326,538,36,230
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,332,436,365,459
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,229,327,398,480
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,509,612,118,225
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,408,511,9,116
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,292,407,87,194
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,328,419,174,282
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,270,361,255,363
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,321,390,291,368
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,1,62,29,133
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,30,145,104,211
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,213,311,55,160
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,274,374,1,77
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,108,226,51,148
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,484,587,365,472
D:\\BloodCellClassification\\train_images\\213.jpg,RBC,1,74,382,474
D:\\BloodCellClassification\\train_images\\213.jpg,WBC,77,281,154,357
D:\\BloodCellClassification\\train_images\\213.jpg,Platelets,9,43,323,352
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,316,426,202,276
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,370,460,17,123
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,176,291,2,113
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,1,97,232,364
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,88,192,217,324
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,202,304,194,283
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,380,476,273,389
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,470,560,214,363
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,559,640,212,358
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,513,625,75,177
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,354,467,116,204
D:\\BloodCellClassification\\train_images\\214.jpg,RBC,396,509,392,480
D:\\BloodCellClassification\\train_images\\214.jpg,Platelets,127,167,156,201
D:\\BloodCellClassification\\train_images\\214.jpg,WBC,132,355,274,480
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,381,488,1,87
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,481,592,24,123
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,259,383,79,198
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,154,256,1,68
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,2,129,220,331
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,308,402,373,480
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,102,218,47,151
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,348,464,187,291
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,462,578,222,326
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,159,291,414,478
D:\\BloodCellClassification\\train_images\\216.jpg,RBC,1,84,357,454
D:\\BloodCellClassification\\train_images\\216.jpg,WBC,149,354,233,423
D:\\BloodCellClassification\\train_images\\218.jpg,WBC,125,324,143,344
D:\\BloodCellClassification\\train_images\\219.jpg,RBC,475,583,145,235
D:\\BloodCellClassification\\train_images\\219.jpg,RBC,207,315,149,239
D:\\BloodCellClassification\\train_images\\219.jpg,RBC,12,120,232,322
D:\\BloodCellClassification\\train_images\\219.jpg,RBC,492,600,365,455
D:\\BloodCellClassification\\train_images\\219.jpg,RBC,515,623,318,408
D:\\BloodCellClassification\\train_images\\219.jpg,RBC,109,225,171,273
D:\\BloodCellClassification\\train_images\\219.jpg,RBC,3,119,329,442
D:\\BloodCellClassification\\train_images\\219.jpg,RBC,1,117,327,440
D:\\BloodCellClassification\\train_images\\219.jpg,WBC,309,551,199,417
D:\\BloodCellClassification\\train_images\\225.jpg,RBC,426,542,353,456
D:\\BloodCellClassification\\train_images\\225.jpg,RBC,254,370,377,480
D:\\BloodCellClassification\\train_images\\225.jpg,RBC,118,253,290,395
D:\\BloodCellClassification\\train_images\\225.jpg,RBC,106,193,198,287
D:\\BloodCellClassification\\train_images\\225.jpg,RBC,174,281,1,77
D:\\BloodCellClassification\\train_images\\225.jpg,RBC,429,530,78,179
D:\\BloodCellClassification\\train_images\\225.jpg,RBC,539,640,295,396
D:\\BloodCellClassification\\train_images\\225.jpg,WBC,174,385,99,306
D:\\BloodCellClassification\\train_images\\227.jpg,RBC,156,256,112,206
D:\\BloodCellClassification\\train_images\\227.jpg,RBC,168,270,374,477
D:\\BloodCellClassification\\train_images\\227.jpg,RBC,238,320,228,284
D:\\BloodCellClassification\\train_images\\227.jpg,RBC,456,564,161,251
D:\\BloodCellClassification\\train_images\\227.jpg,RBC,537,640,299,414
D:\\BloodCellClassification\\train_images\\227.jpg,RBC,61,185,63,145
D:\\BloodCellClassification\\train_images\\227.jpg,RBC,7,107,420,480
D:\\BloodCellClassification\\train_images\\227.jpg,Platelets,38,87,129,179
D:\\BloodCellClassification\\train_images\\227.jpg,Platelets,281,326,182,225
D:\\BloodCellClassification\\train_images\\227.jpg,Platelets,585,624,419,456
D:\\BloodCellClassification\\train_images\\227.jpg,Platelets,507,547,340,377
D:\\BloodCellClassification\\train_images\\227.jpg,WBC,15,209,181,362
D:\\BloodCellClassification\\train_images\\228.jpg,RBC,45,146,88,180
D:\\BloodCellClassification\\train_images\\228.jpg,RBC,361,484,124,234
D:\\BloodCellClassification\\train_images\\228.jpg,RBC,95,199,414,479
D:\\BloodCellClassification\\train_images\\228.jpg,RBC,118,247,68,150
D:\\BloodCellClassification\\train_images\\228.jpg,RBC,1,101,3,100
D:\\BloodCellClassification\\train_images\\228.jpg,WBC,205,434,267,480
D:\\BloodCellClassification\\train_images\\229.jpg,RBC,107,200,250,358
D:\\BloodCellClassification\\train_images\\229.jpg,RBC,278,408,358,467
D:\\BloodCellClassification\\train_images\\229.jpg,RBC,426,529,62,163
D:\\BloodCellClassification\\train_images\\229.jpg,RBC,266,388,69,171
D:\\BloodCellClassification\\train_images\\229.jpg,RBC,162,274,65,175
D:\\BloodCellClassification\\train_images\\229.jpg,RBC,492,596,250,355
D:\\BloodCellClassification\\train_images\\229.jpg,RBC,544,640,176,287
D:\\BloodCellClassification\\train_images\\229.jpg,RBC,5,135,179,288
D:\\BloodCellClassification\\train_images\\229.jpg,Platelets,91,164,368,428
D:\\BloodCellClassification\\train_images\\229.jpg,WBC,274,460,163,350
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,115,206,358,446
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,1,79,315,401
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,402,486,305,414
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,388,467,43,143
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,564,640,1,77
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,248,346,382,480
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,337,402,411,480
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,140,242,171,255
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,50,152,192,276
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,356,462,148,249
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,298,406,128,236
D:\\BloodCellClassification\\train_images\\231.jpg,RBC,534,640,243,344
D:\\BloodCellClassification\\train_images\\231.jpg,Platelets,70,112,38,94
D:\\BloodCellClassification\\train_images\\231.jpg,Platelets,361,419,12,56
D:\\BloodCellClassification\\train_images\\231.jpg,WBC,100,307,1,144
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,153,243,309,394
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,131,224,401,480
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,377,484,176,285
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,486,575,274,362
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,434,516,1,74
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,481,592,55,154
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,90,184,118,206
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,274,374,137,230
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,515,615,1,50
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,561,640,132,231
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,589,640,304,388
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,527,638,392,480
D:\\BloodCellClassification\\train_images\\232.jpg,RBC,271,398,18,114
D:\\BloodCellClassification\\train_images\\232.jpg,WBC,234,369,332,480
D:\\BloodCellClassification\\train_images\\232.jpg,Platelets,282,324,296,339
D:\\BloodCellClassification\\train_images\\233.jpg,RBC,144,242,346,436
D:\\BloodCellClassification\\train_images\\233.jpg,RBC,1,82,72,160
D:\\BloodCellClassification\\train_images\\233.jpg,RBC,107,203,1,65
